"parameter","rhat","ess_bulk","ess_tail"
"r_effect.size.id[1378,Intercept]",0.99992886883631,22070.8252347315,14112.2118022125
"r_effect.size.id[1379,Intercept]",1.00004836695498,21145.1294391907,14015.5038951152
"r_effect.size.id[1380,Intercept]",1.00016326668145,20770.2914966072,14256.0114825809
"r_effect.size.id[1381,Intercept]",1.0000548103924,21987.0329746593,13519.7225638314
"r_effect.size.id[1382,Intercept]",1.00012562139017,29304.6837095157,10817.7933507872
"r_effect.size.id[1383,Intercept]",1.00002575964592,41182.8619564586,12073.7248650397
"r_effect.size.id[1384,Intercept]",1.00038683055834,29640.2042841199,13288.9553016832
"r_effect.size.id[1385,Intercept]",0.999916828555921,30787.2030128325,13015.2070650625
"r_effect.size.id[1386,Intercept]",1.00028997691063,28369.750576152,12832.6877433353
"r_effect.size.id[1387,Intercept]",1.00008596269189,28421.7432333397,12905.8400144419
"r_effect.size.id[1388,Intercept]",1.00035986461096,28496.3465066408,12356.5590306991
"r_effect.size.id[1389,Intercept]",1.00045312627277,33512.7791755206,12579.0999667846
"r_effect.size.id[1390,Intercept]",1.0000543187078,40413.502236173,11499.5568816608
"r_effect.size.id[1391,Intercept]",1.00089932293975,33145.0743959929,12316.2400051043
"r_effect.size.id[1392,Intercept]",1.00124631949527,38737.9617611113,11167.4666802145
"r_effect.size.id[1393,Intercept]",1.00128332185048,40653.9395846967,11318.1256280523
"r_effect.size.id[1394,Intercept]",1.00015979655709,35159.3289746469,11183.3283319724
"r_effect.size.id[1395,Intercept]",1.00046928267016,39087.6766369578,11816.8843438955
"r_effect.size.id[1396,Intercept]",1.00018780199569,38792.8342715251,11655.7230115944
"r_effect.size.id[1397,Intercept]",1.00077209856483,39332.4782476328,11079.7554566527
"r_effect.size.id[1398,Intercept]",1.0006513593725,38706.2948824509,10888.0021536968
"r_effect.size.id[1399,Intercept]",1.0003695584393,26520.974857478,11825.7299744751
"r_effect.size.id[1400,Intercept]",1.00019943365098,27651.5138183203,13319.6817643092
"r_effect.size.id[1401,Intercept]",0.999919167248308,29553.0147242334,12260.9380328301
"r_effect.size.id[1402,Intercept]",1.00046877761003,28424.0570693641,13655.7638618751
"r_effect.size.id[1403,Intercept]",1.00047171711658,26423.0485311629,12631.6236888339
"r_effect.size.id[1404,Intercept]",1.00059240247009,25096.0573545248,12476.0917434591
"r_effect.size.id[1405,Intercept]",1.00047940947089,38397.6947212917,11673.060739426
"r_effect.size.id[1406,Intercept]",1.0003881478125,31133.5838324464,13272.0824997287
"r_effect.size.id[1407,Intercept]",1.00038511508936,33136.6029806135,13034.9432152885
"r_effect.size.id[1408,Intercept]",1.0001546613122,38176.8755151788,10506.775008193
"r_effect.size.id[1409,Intercept]",1.00005457589191,42748.0498239156,11528.2147981321
"r_effect.size.id[1410,Intercept]",1.00046002386451,28838.5494427374,12602.4702855906
"r_effect.size.id[1411,Intercept]",0.999928085027041,30014.2143785777,14029.7290475078
"r_effect.size.id[1412,Intercept]",0.999878728309848,34596.5911820471,12790.3240732338
"r_effect.size.id[1413,Intercept]",0.999932827403114,38893.6460694119,11217.7982691905
"r_effect.size.id[1414,Intercept]",1.00046696283008,29272.832743704,12497.9937659803
"r_effect.size.id[1415,Intercept]",1.00085964610612,29679.1087494355,11468.7019961976
"r_effect.size.id[1416,Intercept]",1.00057934931427,28959.7682893113,11623.1614496024
"r_effect.size.id[1417,Intercept]",1.00020518418124,33308.6178324797,11897.2639752414
"r_effect.size.id[1418,Intercept]",1.00042766315039,31522.2822229997,10695.4617942476
"r_effect.size.id[1419,Intercept]",1.00083627559008,33881.5277654372,11293.0994213815
"r_effect.size.id[1420,Intercept]",1.00058546540103,31315.4936618476,11220.3656459986
"r_effect.size.id[1421,Intercept]",0.999992119035944,31001.5977575368,11057.6302241764
"r_effect.size.id[1422,Intercept]",1.0000091491327,34899.3857789681,11357.5854503917
"r_effect.size.id[1423,Intercept]",1.00069542925921,34206.9548979948,11845.0838238503
"r_effect.size.id[1424,Intercept]",1.00027080633532,34930.9729690722,11688.7957962149
"r_effect.size.id[1425,Intercept]",1.00037190627406,32606.5605128066,11850.3450505721
"r_effect.size.id[1426,Intercept]",1.0001947601757,32527.6387419059,11372.7030386959
"r_effect.size.id[1427,Intercept]",1.00058728341323,32792.2785468155,9937.94481507235
"r_effect.size.id[1428,Intercept]",1.0001439045248,31789.8805319502,11393.2857163122
"r_effect.size.id[1429,Intercept]",1.00016807514049,33896.4362670974,11114.7763608778
"r_effect.size.id[1430,Intercept]",1.00044120372867,32267.5124287164,12087.1992292896
"r_effect.size.id[1431,Intercept]",1.00018339755405,33289.3777096731,12043.0407818029
"r_effect.size.id[1432,Intercept]",1.00013088830897,36163.6681558092,12462.6627697145
"r_effect.size.id[1433,Intercept]",1.00069536485172,33234.3462713743,11317.7018981553
"r_effect.size.id[1434,Intercept]",1.00055529832082,33265.5009783343,11765.8263047588
"r_effect.size.id[1435,Intercept]",0.999938371697178,31474.0256028284,12054.9422120601
"r_effect.size.id[1436,Intercept]",0.99988302025572,33493.1798868479,12319.5848270267
"r_effect.size.id[1437,Intercept]",1.00196702661198,30841.3473976356,10740.7861763724
"r_effect.size.id[1438,Intercept]",1.00030623153228,32789.088497136,11360.3748609421
"r_effect.size.id[1439,Intercept]",0.999989447438799,30800.2677116498,11790.4960109284
"r_effect.size.id[1440,Intercept]",1.0002727600784,30396.0893463226,12059.2519877856
"r_effect.size.id[1441,Intercept]",1.00010315191833,30594.8956745012,11715.6657670117
"r_effect.size.id[1442,Intercept]",1.0004508193812,30154.7440480015,11892.5849047063
"r_effect.size.id[1443,Intercept]",0.99985806306323,30978.8782290463,11426.997096138
"r_effect.size.id[1444,Intercept]",1.00057298228675,33204.6538872577,12425.0038325627
"r_effect.size.id[1445,Intercept]",1.00036177319846,31968.3990929863,11873.2976157605
"r_effect.size.id[1446,Intercept]",1.00012840281893,31095.6333824929,11401.5421204616
"r_effect.size.id[1447,Intercept]",1.00010861965367,31982.7694080801,11297.6242085037
"r_effect.size.id[1448,Intercept]",0.999835964973146,30708.2400720765,11642.1663770605
"r_effect.size.id[1449,Intercept]",0.999987199982146,32386.3937701843,12174.602973577
"r_effect.size.id[1450,Intercept]",1.00008495915182,30054.8046224985,10612.0484687301
"r_effect.size.id[1451,Intercept]",1.0006241070227,30285.5607213012,12818.0253117728
"r_effect.size.id[1452,Intercept]",1.000064966785,28604.6610548303,13199.8974527302
"r_effect.size.id[1453,Intercept]",0.999872210823232,25851.8231133942,12590.7571338993
"r_effect.size.id[1454,Intercept]",1.00011052369365,28186.3593861538,13537.0532953446
"r_effect.size.id[1455,Intercept]",1.0008088356142,37473.2635593372,10788.5893008056
"r_effect.size.id[1456,Intercept]",0.999937013663957,37750.7855960757,11492.8644995831
"r_effect.size.id[1457,Intercept]",1.00011978256675,36530.6687871191,11296.5068187763
"r_effect.size.id[1458,Intercept]",1.00025276035825,40139.072597688,10660.0143925109
"r_effect.size.id[1459,Intercept]",1.00109915188094,40729.0405585431,11726.9605113764
"r_effect.size.id[1460,Intercept]",1.00045032075721,37205.5476242361,11231.0048104907
"r_effect.size.id[1461,Intercept]",1.00040575302829,38687.2036546561,11711.7127576773
"r_effect.size.id[1462,Intercept]",1.00068857275271,39661.7699012539,11116.3108244133
"r_effect.size.id[1463,Intercept]",1.00085226113437,39813.1714184271,11273.9713297565
"r_effect.size.id[1464,Intercept]",1.00000886119845,37902.0302696417,11888.8999304768
"r_effect.size.id[1465,Intercept]",1.00016396743863,39002.7516076678,11732.5022117737
"r_effect.size.id[1466,Intercept]",1.00038595554205,39206.824361156,12837.3989381241
"r_effect.size.id[1467,Intercept]",1.00044516338528,37902.4805702442,11110.7878310905
"r_effect.size.id[1468,Intercept]",1.00034113485255,35378.3219237325,11470.9695454422
"r_effect.size.id[1469,Intercept]",1.00070227689241,42803.3411791507,11070.0187906259
"r_effect.size.id[1470,Intercept]",1.00035675952588,37340.8839207348,11561.8666612864
"r_effect.size.id[1471,Intercept]",1.00022424365942,37179.007796352,11820.9044059553
"r_effect.size.id[1472,Intercept]",1.00041930267479,39150.3775415685,10545.1283175149
"r_effect.size.id[1473,Intercept]",1.00023969875356,37551.5657307619,12206.9971326198
"r_effect.size.id[1474,Intercept]",1.0000545231526,38534.5488110644,11181.5497040261
"r_effect.size.id[1475,Intercept]",1.00055952712378,35980.2045232947,11992.2558344131
"r_effect.size.id[1476,Intercept]",0.999958699668374,37449.469075602,11710.1745016266
"r_effect.size.id[1477,Intercept]",1.00013726519137,33394.7930253746,12332.8489443192
"r_effect.size.id[1478,Intercept]",1.00002914541869,24798.9389948763,14513.1185913071
"r_effect.size.id[1479,Intercept]",1.00011439833807,24377.8297552788,13976.6019660557
"r_effect.size.id[1480,Intercept]",1.00072695254874,37361.7903535468,11149.197177595
"r_effect.size.id[1481,Intercept]",1.00074326566429,38588.1503933996,10767.2810834157
"r_effect.size.id[1482,Intercept]",1.00058710192586,41797.6607762997,11287.1446293375
"r_effect.size.id[1483,Intercept]",0.99989926205272,42071.6083128108,11313.5068053663
"r_effect.size.id[1484,Intercept]",1.00013174110839,39045.2420331785,10425.7256671715
"r_effect.size.id[1485,Intercept]",1.00029882143459,41503.2403619145,11284.2309228166
"r_effect.size.id[1486,Intercept]",1.00084030620643,41435.0123724615,11306.339560606
"r_effect.size.id[1487,Intercept]",1.00075303317381,35371.8598997081,11488.4766103084
"r_effect.size.id[1488,Intercept]",1.00004733370567,39157.5017879043,11768.5710720033
"r_effect.size.id[1489,Intercept]",0.999874815254846,37925.9055090284,10492.6789687703
"r_effect.size.id[1490,Intercept]",0.999888819761472,39537.1010012469,11148.0084003242
"r_effect.size.id[1491,Intercept]",1.0007273478191,39473.3047692824,10921.8570545679
"r_effect.size.id[1492,Intercept]",1.00075970607619,38403.2538168767,11760.4659160862
"r_effect.size.id[1493,Intercept]",1.00075400989936,36370.043250329,10374.7975990179
"r_effect.size.id[1494,Intercept]",0.999989364964216,34916.707887307,10882.9893676553
"r_effect.size.id[1495,Intercept]",1.00017755535236,33769.6564670443,11999.5689484428
"r_effect.size.id[1496,Intercept]",1.00026913298826,32300.8601027063,12177.88993399
"r_effect.size.id[1497,Intercept]",1.00006132996139,30751.0864238819,11252.5600660653
"r_effect.size.id[1498,Intercept]",1.00066495289726,34358.7183394952,11433.9383973112
"r_effect.size.id[1499,Intercept]",1.00010183026975,33778.3004607792,11746.7430229521
"r_effect.size.id[1500,Intercept]",1.00013377912108,34041.1992349932,11781.5532774324
"r_effect.size.id[1501,Intercept]",1.00043658519798,38995.6808434246,10440.031252924
"r_effect.size.id[1502,Intercept]",1.00017222257335,34653.3433460342,11319.4400741613
"r_effect.size.id[1503,Intercept]",0.99996150718023,34492.0848445197,10873.3798063664
"r_effect.size.id[1504,Intercept]",0.999955412055735,35510.7397418231,11846.0374191175
"r_effect.size.id[1505,Intercept]",1.00040628057532,35205.653398186,11361.8724320012
"r_effect.size.id[1506,Intercept]",1.0006656625461,40130.0911622721,10982.7345129611
"r_effect.size.id[1507,Intercept]",1.00099537926685,34267.1718697203,11060.0735961064
"r_effect.size.id[1508,Intercept]",1.00011277865753,33418.2111665486,11454.2507660272
"r_effect.size.id[1509,Intercept]",1.00078314318512,35063.9118450514,10518.162302984
"r_effect.size.id[1510,Intercept]",1.00004221474216,34364.6294633135,12685.8462267118
"r_effect.size.id[1511,Intercept]",1.0003440074161,34697.8978663782,12439.8386401821
"r_effect.size.id[1512,Intercept]",1.0006236293322,37889.735231512,10876.8965825684
"r_effect.size.id[1513,Intercept]",1.00029598324783,40152.6755750263,10878.6572504114
"r_effect.size.id[1514,Intercept]",1.00064293810287,37403.3886957865,11211.8225710347
"r_effect.size.id[1515,Intercept]",1.00058799991004,36127.6027060388,10310.377535932
"r_effect.size.id[1516,Intercept]",1.00032159610899,37563.5682607566,10596.3990743264
"r_effect.size.id[1517,Intercept]",1.00066899177309,38806.7373380686,10635.96608756
"r_effect.size.id[1518,Intercept]",0.999968958759974,37763.3131575406,11895.50871523
"r_effect.size.id[1519,Intercept]",1.00019931053851,34598.2404370023,11500.7951206841
"r_effect.size.id[1520,Intercept]",1.00008635999619,42573.9472302273,11380.0618611571
"r_effect.size.id[1521,Intercept]",1.00066895029555,37797.2480520208,10740.4351880442
"r_effect.size.id[1522,Intercept]",0.999963483973554,35480.034329473,11373.7452191397
"r_effect.size.id[1523,Intercept]",1.00010149301299,33417.2755986375,12028.3801017701
"r_effect.size.id[1524,Intercept]",1.00063436704677,34907.3666318435,10893.7502949237
"r_effect.size.id[1525,Intercept]",0.999894480762102,30978.2821583554,13396.1759488743
"r_effect.size.id[1526,Intercept]",1.00009555016119,32329.9271826144,12884.5664770007
"r_effect.size.id[1527,Intercept]",1.00001045634794,24489.4445307484,13854.2028581427
"r_effect.size.id[1528,Intercept]",1.00007788932949,29010.4995741476,13623.2335472532
"r_effect.size.id[1529,Intercept]",1.00024143256168,30204.9958548005,10982.9938875841
"r_effect.size.id[1530,Intercept]",1.00009934327219,31020.0709229596,11516.7515210095
"r_effect.size.id[1531,Intercept]",0.999942051666269,40064.7726538773,11751.2822622118
"r_effect.size.id[1532,Intercept]",0.999983834985648,37808.2367422223,11681.5779075272
"r_effect.size.id[1533,Intercept]",1.00000897611357,33225.1138422705,12049.3364598193
"r_effect.size.id[1534,Intercept]",1.00011467435717,38180.2383820933,11442.3913972106
"r_effect.size.id[1535,Intercept]",1.00001836606651,28008.9720263096,11654.351248732
"r_effect.size.id[1536,Intercept]",1.00026474043843,35679.8298551198,11114.0003932049
"r_effect.size.id[1537,Intercept]",1.00013884034248,37503.5637768968,10642.9272627626
"r_effect.size.id[1538,Intercept]",1.00070958477509,35112.752144241,11743.3518266434
"r_effect.size.id[1539,Intercept]",1.00007389196061,36473.7137648627,11984.8876667103
"r_effect.size.id[1540,Intercept]",1.000336972652,36823.9083550163,11993.3211444054
"r_effect.size.id[1541,Intercept]",1.00019385432823,38208.3719899033,11608.2713147115
"r_effect.size.id[1542,Intercept]",1.00027959128019,36290.7629134594,11394.3289423746
"r_effect.size.id[1543,Intercept]",1.00064518488797,34907.5660029662,11934.0657203142
"r_effect.size.id[1544,Intercept]",1.00041526773815,38542.7354915251,11978.0342885638
"r_effect.size.id[1545,Intercept]",1.00065963431414,38469.9920261416,11372.3262641979
"r_effect.size.id[1546,Intercept]",0.999946095908519,37022.2348070003,11504.6821897593
"r_effect.size.id[1547,Intercept]",1.00050651629838,39058.7773013274,9729.40071614568
"r_effect.size.id[1548,Intercept]",1.00039336025354,36851.9493761979,10675.1089235103
"r_effect.size.id[1549,Intercept]",1.00014918476048,34975.6734843186,11410.6203175651
"r_effect.size.id[1550,Intercept]",1.00073455427654,38370.6530978752,11455.3063110883
"r_effect.size.id[1551,Intercept]",1.00044144017755,36338.0642775187,11917.004542003
"r_effect.size.id[1552,Intercept]",0.99999828907264,38222.3324004005,11163.279399224
"r_effect.size.id[1553,Intercept]",0.999943457537722,38526.4743022888,12080.1457079572
"r_effect.size.id[1554,Intercept]",1.00002447538108,35673.3190775336,11238.4019344036
"r_effect.size.id[1555,Intercept]",1.00067543599917,40516.011837115,12193.3756798201
"r_effect.size.id[1556,Intercept]",0.999915145200737,36002.2304096158,10274.2075719285
"r_effect.size.id[1557,Intercept]",1.00054559780464,34195.0438655897,10482.7450942036
"r_effect.size.id[1558,Intercept]",1.00048217692022,35536.5384645311,11516.7903013472
"r_effect.size.id[1559,Intercept]",1.00007535887191,36500.9560032648,11913.8529872126
"r_effect.size.id[1560,Intercept]",1.00016647683871,35464.5570241392,11303.483139558
"r_effect.size.id[1561,Intercept]",1.00092826716268,35181.1398365478,11978.3395974634
"r_effect.size.id[1562,Intercept]",1.00029345888243,37383.9774286046,11823.2161068027
"r_effect.size.id[1563,Intercept]",0.999966486652011,39129.9026608442,10702.8644753028
"r_effect.size.id[1564,Intercept]",1.00008409319016,33768.5456515313,11707.19629078
"r_effect.size.id[1565,Intercept]",1.00046852879672,38110.3124399195,10634.5941777164
"r_effect.size.id[1566,Intercept]",1.00012164998108,38705.9957123034,11158.554871502
"r_effect.size.id[1567,Intercept]",1.00010743342107,35813.8575377258,11315.0541268592
"r_effect.size.id[1568,Intercept]",1.0002462200722,37301.7446326341,11670.737268443
"r_effect.size.id[1569,Intercept]",1.00028169492983,34088.2159212618,11665.7575534478
"r_effect.size.id[1570,Intercept]",0.999826760137246,32632.4647298286,11445.8464090822
"r_effect.size.id[1571,Intercept]",1.00062884574607,44048.5920171413,10676.6809873687
"r_effect.size.id[1572,Intercept]",1.00008270046041,41559.2326216718,11404.597405084
"r_effect.size.id[1573,Intercept]",1.00030255212616,26009.1987485408,12549.2810628534
"r_effect.size.id[1574,Intercept]",1.0001932795554,38604.5863454808,11971.210684556
"r_effect.size.id[1575,Intercept]",1.00018031311343,33705.4434635473,12177.7466991815
"r_effect.size.id[1576,Intercept]",1.00018596725166,35812.2562029097,12899.7547877176
